brand,name,price_usd,price_bdt,image_url,capacity_gb,ddr_generation,speed_mhz,modules,cas_latency,color,price_per_gb
G.Skill,G.Skill Ripjaws 8 GB,,,,8,DDR4,2666,"2,4",18,Black / Blue,
G.Skill,G.Skill Ripjaws 16 GB,,,,16,DDR4,2800,"2,8",18,Black / Blue,
G.Skill,G.Skill Ripjaws 32 GB,,,,32,DDR4,2800,"4,8",18,Black / Blue,
G.Skill,G.Skill Ripjaws 64 GB,,,,64,DDR4,2800,"4,16",18,Black / Blue,
G.Skill,G.Skill Ripjaws 16 GB,,,,16,DDR4,2800,"1,16",18,Black / Blue,
G.Skill,G.Skill Ripjaws 8 GB,,,,8,DDR4,2800,"1,8",18,Black / Blue,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,3000,"4,8",14,Red,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,3000,"4,16",14,Red,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,3200,"4,16",14,Red,
Crucial,Crucial CT2KIT25664BA160BJ 4 GB,34.99,4723.65,,4,DDR3,1600,"2,2",11,Black / Green,8.748
Corsair,Corsair Vengeance LPX 8 GB,,,,8,DDR4,4133,"2,4",19,Red,
Corsair,Corsair ValueSelect 32 GB,,,,32,DDR4,2133,"2,16",15,Black,
Corsair,Corsair Vengeance Performance 8 GB,,,,8,DDR4,2400,"2,4",16,Black,
GeIL,GeIL Super Luce 16 GB,,,,16,DDR4,2800,"2,8",16,Black / Blue,
GeIL,GeIL Super Luce 16 GB,,,,16,DDR4,2800,"2,8",16,Black / Red,
GeIL,GeIL Super Luce 16 GB,,,,16,DDR4,2800,"2,8",16,Black / White,
GeIL,GeIL Super Luce 16 GB,,,,16,DDR4,3000,"2,8",16,Black / White,
GeIL,GeIL Super Luce 16 GB,,,,16,DDR4,2800,"2,8",16,Black / Red,
GeIL,GeIL Super Luce 16 GB,,,,16,DDR4,2800,"2,8",16,Black / Red,
GeIL,GeIL EVO POTENZA 32 GB,,,,32,DDR4,2400,"2,16",14,Black / Red,
GeIL,GeIL POTENZA 32 GB,,,,32,DDR4,3000,"4,8",16,Black / Red,
GeIL,GeIL Dragon RAM 8 GB,,,,8,DDR4,3466,"2,4",16,White / Gold,
GeIL,GeIL Dragon RAM 8 GB,,,,8,DDR4,3866,"2,4",18,White / Gold,
GeIL,GeIL Dragon RAM 8 GB,,,,8,DDR4,4000,"2,4",19,White / Gold,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,4133,"2,8",19,Red / Silver,
Kingston,Kingston ValueRAM 16 GB,58.95,7958.25,,16,DDR4,2133,"1,16",15,Black / Green,3.684
Kingston,Kingston ValueRAM 16 GB,48.99,6613.65,,16,DDR4,2133,"1,16",15,Black / Green,3.062
Kingston,Kingston ValueRAM 8 GB,34.76,4692.6,,8,DDR4,2133,"1,8",15,Black / Green,4.345
Kingston,Kingston KVR21R15S4/8I 8 GB,39.99,5398.65,,8,DDR4,2133,"1,8",15,Black / Green,4.999
Kingston,Kingston KVR21R15S4K4/32I 32 GB,,,,32,DDR4,2133,"4,8",15,Black / Green,
Kingston,Kingston ValueRAM 16 GB,,,,16,DDR4,2133,"4,4",15,Black / Green,
Panram,Panram Ninja-V 8 GB,,,,8,DDR4,3000,"2,4",16,Black / Silver,
Panram,Panram Ninja-V 8 GB,,,,8,DDR4,3000,"2,4",16,Red / Silver,
Panram,Panram Ninja-V 16 GB,,,,16,DDR4,3000,"4,4",16,Black / Silver,
Panram,Panram Ninja-V 16 GB,,,,16,DDR4,3000,"2,8",16,Black / Silver,
Panram,Panram Ninja-V 8 GB,,,,8,DDR4,3866,"2,4",18,Black / Silver,
Panram,Panram Value 8 GB,,,,8,DDR4,3000,"1,8",16,Black,
Avexir,Avexir Raiden 8 GB,,,,8,DDR4,2666,"2,4",15,White / Blue,
Avexir,Avexir Raiden 16 GB,,,,16,DDR4,2666,"4,4",15,White / Blue,
Avexir,Avexir Raiden 8 GB,,,,8,DDR4,2800,"2,4",15,White / Blue,
Avexir,Avexir Raiden 16 GB,,,,16,DDR4,2800,"4,4",15,White / Blue,
Avexir,Avexir Raiden 16 GB,,,,16,DDR4,3000,"4,4",15,White / Blue,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,3600,"2,8",18,Red,
Corsair,Corsair Vengeance LPX 32 GB,,,,32,DDR4,3600,"4,8",18,Red,
Crucial,Crucial CT2K4G4SFS8213 8 GB,,,,8,DDR4,2133,"2,4",15,Black / Green,
Crucial,Crucial CT2K8G4SFD8213 16 GB,,,,16,DDR4,2133,"2,8",15,Black / Green,
GeIL,GeIL EVO POTENZA 16 GB,,,,16,DDR4,3000,"2,8",16,Red,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,3400,"4,16",16,Black,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3733,"2,8",17,Red / Silver,
TEAMGROUP,TEAMGROUP Xtreem 8 GB,,,,8,DDR4,3866,"2,4",18,Black / Red,
TEAMGROUP,TEAMGROUP Xtreem 8 GB,,,,8,DDR4,3733,"2,4",17,Black / Red,
EVGA,EVGA SuperSC 16 GB,,,,16,DDR4,2800,"2,8",16,Black,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,3200,"4,4",15,Black / Yellow,
Corsair,Corsair Vengeance LPX 32 GB,,,,32,DDR4,3466,"4,8",16,Red,
G.Skill,G.Skill Ripjaws V 128 GB,,,,128,DDR4,3000,"8,16",14,Red,
Kingston,Kingston Savage 4 GB,,,,4,DDR4,2400,"1,4",12,Black,
Kingston,Kingston Savage 8 GB,,,,8,DDR4,2400,"2,4",12,Black,
Kingston,Kingston Savage 32 GB,,,,32,DDR4,2400,"4,8",12,Black,
Kingston,Kingston Savage 4 GB,,,,4,DDR4,2666,"1,4",13,Black,
Kingston,Kingston Savage 8 GB,,,,8,DDR4,2666,"1,8",13,Black,
Kingston,Kingston Savage 16 GB,,,,16,DDR4,2666,"2,8",13,Black,
Kingston,Kingston Savage 8 GB,,,,8,DDR4,2666,"2,4",13,Black,
Kingston,Kingston Savage 16 GB,,,,16,DDR4,2666,"4,4",13,Black,
Kingston,Kingston Savage 4 GB,,,,4,DDR4,2800,"1,4",14,Black,
Kingston,Kingston Savage 8 GB,,,,8,DDR4,2800,"1,8",14,Black,
Kingston,Kingston Savage 8 GB,,,,8,DDR4,2800,"2,4",14,Black,
Kingston,Kingston Savage 16 GB,,,,16,DDR4,2800,"4,4",14,Black,
Kingston,Kingston Savage 32 GB,,,,32,DDR4,2800,"4,8",14,Black,
Kingston,Kingston Savage 64 GB,,,,64,DDR4,2800,"8,8",14,Black,
Kingston,Kingston Savage 4 GB,,,,4,DDR4,3000,"1,4",15,Black,
Kingston,Kingston Savage 8 GB,,,,8,DDR4,3000,"1,8",15,Black,
Kingston,Kingston Savage 16 GB,,,,16,DDR4,3000,"4,4",15,Black,
Kingston,Kingston Savage 32 GB,,,,32,DDR4,2400,"4,8",12,Black,
Kingston,Kingston ValueRAM 8 GB,,,,8,DDR4,2133,"1,8",15,Black / Green,
Kingston,Kingston ValueRAM 4 GB,,,,4,DDR4,2133,"1,4",15,Black / Green,
Kingston,Kingston ValueRAM 4 GB,,,,4,DDR4,2133,"1,4",15,Black / Green,
Kingston,Kingston KVR21R15D8/8I 8 GB,,,,8,DDR4,2133,"1,8",15,Black / Green,
TEAMGROUP,TEAMGROUP Dark Pro 16 GB,,,,16,DDR4,3000,"2,8",15,Black / Red,
TEAMGROUP,TEAMGROUP Dark Pro 16 GB,,,,16,DDR4,3200,"2,8",16,Black / Red,
TEAMGROUP,TEAMGROUP Dark Pro 16 GB,,,,16,DDR4,3333,"2,8",17,Black / Red,
TEAMGROUP,TEAMGROUP Dark Pro 8 GB,,,,8,DDR4,3000,"2,4",15,Black / Red,
TEAMGROUP,TEAMGROUP Dark Pro 8 GB,,,,8,DDR4,3200,"2,4",16,Black / Red,
TEAMGROUP,TEAMGROUP Dark Pro 8 GB,,,,8,DDR4,3333,"2,4",17,Black / Red,
Corsair,Corsair Dominator Platinum 16 GB,,,,16,DDR4,2400,"4,4",15,Black / Silver,
Corsair,Corsair Dominator Platinum 64 GB,,,,64,DDR4,3333,"4,16",16,Black / Silver,
Corsair,Corsair Dominator Platinum 8 GB,,,,8,DDR4,3733,"2,4",17,Black / Silver,
Corsair,Corsair Vengeance LPX 8 GB,,,,8,DDR4,4200,"2,4",19,Red,
G.Skill,G.Skill Trident Z 64 GB,,,,64,DDR4,3000,"8,8",14,Red / Silver,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,3000,"8,8",14,Black,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,3000,"8,8",15,Red,
G.Skill,G.Skill Trident Z 64 GB,,,,64,DDR4,3200,"8,8",14,Red / Silver,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,3200,"8,8",16,Red,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3333,"2,8",16,Red / Silver,
G.Skill,G.Skill Ripjaws V 16 GB,,,,16,DDR4,3333,"2,8",16,Red,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3333,"4,8",16,Red / Silver,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,3333,"4,8",16,Red / Silver,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,3333,"4,8",16,Red,
G.Skill,G.Skill Trident Z 64 GB,,,,64,DDR4,3333,"4,16",16,Red / Silver,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,3333,"4,16",16,Black,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,3333,"4,16",16,Red,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3466,"2,8",16,Red / Silver,
G.Skill,G.Skill Ripjaws V 16 GB,,,,16,DDR4,3466,"2,8",16,Red,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3466,"4,8",16,Red / Silver,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,3466,"4,8",16,Black,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,3466,"4,8",16,Red,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3600,"4,8",17,Red / Silver,
Kingston,Kingston Predator 64 GB,,,,64,DDR4,3000,"4,16",16,Black,
TEAMGROUP,TEAMGROUP Vulcan 16 GB,,,,16,DDR4,3000,"2,8",15,Black / Red,
TEAMGROUP,TEAMGROUP Vulcan 8 GB,,,,8,DDR4,3000,"2,4",16,Black / Red,
Avexir,Avexir ROG Impact 8 GB,,,,8,DDR4,2666,"2,4",15,Black / Red,
Mushkin,Mushkin Silverline 32 GB,,,,32,DDR4,2133,"2,16",15,Silver,
Mushkin,Mushkin Redline 32 GB,,,,32,DDR4,3000,"2,16",16,Red / Silver,
Mushkin,Mushkin Redline 64 GB,,,,64,DDR4,3000,"4,16",16,Red / Silver,
Mushkin,Mushkin Silverline 32 GB,,,,32,DDR4,2133,"4,8",15,Silver,
TEAMGROUP,TEAMGROUP Delta 16 GB,,,,16,DDR4,3000,"2,8",16,Black / Red,
Avexir,Avexir ROG Red Tesla 8 GB,,,,8,DDR4,2666,"2,4",15,Black / Red,
Avexir,Avexir ROG Impact 16 GB,,,,16,DDR4,2666,"4,4",15,Black / Red,
Avexir,Avexir ROG Red Tesla 16 GB,,,,16,DDR4,2666,"4,4",15,Black / Red,
Avexir,Avexir ROG Impact 16 GB,,,,16,DDR4,2666,"2,8",15,Black / Red,
Avexir,Avexir ROG Red Tesla 16 GB,,,,16,DDR4,2666,"2,8",15,Black / Red,
Avexir,Avexir ROG Red Tesla 32 GB,,,,32,DDR4,2666,"4,8",15,Black / Red,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,3866,"4,4",18,Black / Yellow,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,3866,"4,4",18,Red,
Corsair,Corsair Vengeance LPX 32 GB,,,,32,DDR4,3600,"4,8",16,Red,
Corsair,Corsair Vengeance LPX 8 GB,,,,8,DDR4,4266,"2,4",19,Red,
GeIL,GeIL Super Luce 16 GB,,,,16,DDR4,3000,"2,8",15,Black / Blue,
GeIL,GeIL Super Luce 8 GB,,,,8,DDR4,2400,"2,4",15,Black / Blue,
GeIL,GeIL Super Luce 8 GB,,,,8,DDR4,3000,"2,4",15,Black / Blue,
GeIL,GeIL Super Luce 8 GB,,,,8,DDR4,2400,"2,4",15,Black / Red,
GeIL,GeIL Super Luce 8 GB,,,,8,DDR4,3000,"2,4",15,Black / Red,
GeIL,GeIL Super Luce 8 GB,,,,8,DDR4,3000,"2,4",15,Black / White,
GeIL,GeIL EVO POTENZA 8 GB,,,,8,DDR4,2400,"2,4",15,Red,
Kingston,Kingston D4G72M151 32 GB,,,,32,DDR4,2133,"1,32",15,Black / Green,
Kingston,Kingston FURY 16 GB,,,,16,DDR4,2133,"2,8",14,Black / Silver,
Kingston,Kingston FURY 64 GB,,,,64,DDR4,2400,"4,16",15,Black / Silver,
Kingston,Kingston KVR21R15D8K4/32I 32 GB,,,,32,DDR4,2133,"4,8",15,Black / Green,
Kingston,Kingston ValueRAM 4 GB,,,,4,DDR4,2133,"1,4",15,Black / Green,
Mushkin,Mushkin Silverline 16 GB,,,,16,DDR4,2133,"4,4",15,Silver,
Corsair,Corsair Dominator Platinum 16 GB,,,,16,DDR4,3400,"4,4",16,Orange,
Avexir,Avexir Core 8 GB,,,,8,DDR4,2400,"2,4",16,Black / Green,
Avexir,Avexir Core 8 GB,,,,8,DDR4,2400,"2,4",16,Black / Red,
Avexir,Avexir Core 8 GB,,,,8,DDR4,2400,"2,4",16,Black / White,
Avexir,Avexir Core 8 GB,,,,8,DDR4,2400,"2,4",16,Black / Yellow,
Avexir,Avexir Core 8 GB,,,,8,DDR4,2400,"1,8",16,Black / Green,
Avexir,Avexir Core 16 GB,,,,16,DDR4,2400,"2,8",16,Black / Blue,
Avexir,Avexir Core 16 GB,,,,16,DDR4,2400,"2,8",16,Black / Green,
Avexir,Avexir Core 16 GB,,,,16,DDR4,2400,"2,8",16,Black / Yellow,
Avexir,Avexir Core 8 GB,,,,8,DDR4,2666,"2,4",17,Black / Blue,
Avexir,Avexir Core 8 GB,,,,8,DDR4,2666,"2,4",17,Black / Yellow,
Avexir,Avexir Core 16 GB,,,,16,DDR4,2666,"2,8",15,Black / White,
Avexir,Avexir Core 16 GB,,,,16,DDR4,2666,"2,8",17,Black / Yellow,
Avexir,Avexir Blitz1.1 16 GB,,,,16,DDR4,3000,"2,8",16,Black / Red,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,2666,"4,8",16,Black / Red,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,3466,"4,8",16,Black / Red,
Corsair,Corsair Vengeance LED 64 GB,,,,64,DDR4,3000,"4,16",15,Black / Red,
Corsair,Corsair Vengeance LED 64 GB,,,,64,DDR4,3200,"4,16",16,Black / Red,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,2666,"2,16",16,Black / White,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,2666,"4,8",16,Black / White,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,3200,"4,8",16,Black / White,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,3466,"4,8",16,Black / White,
Corsair,Corsair Vengeance LED 64 GB,,,,64,DDR4,2666,"4,16",16,Black / White,
Avexir,Avexir Green Tesla 16 GB,,,,16,DDR4,2666,"2,8",15,Black / Green,
Corsair,Corsair Dominator Platinum ROG 16 GB,,,,16,DDR4,3200,"4,4",16,Black / Red,
Patriot,Patriot Viper Elite 16 GB,,,,16,DDR4,2666,"2,8",15,Black / Blue,
Patriot,Patriot Viper Elite 16 GB,,,,16,DDR4,2666,"2,8",15,Black / Red,
TEAMGROUP,TEAMGROUP Dark 16 GB,,,,16,DDR4,3000,"2,8",16,Black,
Avexir,Avexir Raiden 16 GB,,,,16,DDR4,3000,"2,8",16,White / Blue,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3200,"4,8",16,Black / Yellow,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3200,"2,8",15,Silver / Black,
Avexir,Avexir Green Tesla 16 GB,,,,16,DDR4,2666,"4,4",15,Black / Green,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3200,"4,8",15,Silver / White,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3300,"4,8",16,Red / Silver,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3200,"2,8",14,Black / Yellow,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3200,"4,8",14,Silver / White,
G.Skill,G.Skill Trident Z 64 GB,478.0,64530.0,,64,DDR4,3200,"8,8",14,Silver / White,7.469
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,3000,"2,16",15,Black / Blue,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,3200,"2,16",16,Black / Blue,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,3000,"4,8",15,Black / Blue,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,3200,"4,8",16,Black / Blue,
Corsair,Corsair Vengeance LED 64 GB,,,,64,DDR4,3000,"4,16",15,Black / Blue,
Corsair,Corsair Vengeance LED 64 GB,,,,64,DDR4,3200,"4,16",16,Black / Blue,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,3733,"2,8",17,Red,
GALAX,GALAX HOF 16 GB,,,,16,DDR4,4000,"2,8",19,White,
TEAMGROUP,TEAMGROUP Elite 32 GB,,,,32,DDR4,2400,"2,16",16,Black,
Patriot,Patriot Viper 4 8 GB,,,,8,DDR4,2400,"1,8",15,Red,
TEAMGROUP,TEAMGROUP Dark 8 GB,,,,8,DDR4,2400,"2,4",14,Black / Silver,
G.Skill,G.Skill Trident Z RGB 16 GB,,,,16,DDR4,3466,"2,8",16,Black,
Avexir,Avexir Green Tesla 32 GB,,,,32,DDR4,3000,"4,8",16,Black / Green,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3866,"4,8",18,Black / White,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3200,"4,8",16,Black / White,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3333,"2,8",16,Silver / Black,
TEAMGROUP,TEAMGROUP T-Force / Night Hawk 16 GB,,,,16,DDR4,3200,"2,8",16,Black / White,
TEAMGROUP,TEAMGROUP T-Force / Night Hawk 16 GB,,,,16,DDR4,3200,"2,8",16,Black / Red,
TEAMGROUP,TEAMGROUP T-Force / Night Hawk 16 GB,,,,16,DDR4,3000,"2,8",16,Black / Red,
Corsair,Corsair Vengeance RGB 32 GB,,,,32,DDR4,2666,"4,8",16,Black,
Corsair,Corsair Vengeance RGB 64 GB,,,,64,DDR4,2666,"8,8",16,Black,
G.Skill,G.Skill FORTIS 32 GB,,,,32,DDR4,2133,"4,8",15,Black / Red,
G.Skill,G.Skill FORTIS 64 GB,,,,64,DDR4,2133,"4,16",15,Black / Red,
G.Skill,G.Skill FORTIS 32 GB,,,,32,DDR4,2400,"4,8",15,Black / Red,
G.Skill,G.Skill FORTIS 32 GB,115.0,15525.0,,32,DDR4,2400,"4,8",16,Black / Red,3.594
Kingston,Kingston HyperX Predator 64 GB,,,,64,DDR4,3000,"4,16",15,Black,
TEAMGROUP,TEAMGROUP Dark Pro 16 GB,,,,16,DDR4,3000,"2,8",14,Black / Gray,
TEAMGROUP,TEAMGROUP Vulcan 32 GB,,,,32,DDR4,2400,"2,16",15,Black / Red,
Avexir,Avexir Green Tesla 32 GB,,,,32,DDR4,2800,"4,8",15,Black / Green,
G.Skill,G.Skill Flare X 32 GB,,,,32,DDR4,2133,"4,8",15,Black,
G.Skill,G.Skill Flare X 32 GB,,,,32,DDR4,2133,"4,8",15,Red,
G.Skill,G.Skill Flare X 64 GB,,,,64,DDR4,2133,"4,16",15,Red,
G.Skill,G.Skill Flare X 32 GB,,,,32,DDR4,2400,"4,8",15,Black,
G.Skill,G.Skill Flare X 32 GB,,,,32,DDR4,2400,"4,8",15,Red,
G.Skill,G.Skill Flare X 64 GB,,,,64,DDR4,2400,"4,16",15,Black,
G.Skill,G.Skill Flare X 32 GB,,,,32,DDR4,2400,"4,8",16,Black,
G.Skill,G.Skill Flare X 32 GB,,,,32,DDR4,2400,"4,8",16,Red,
G.Skill,G.Skill Flare X 64 GB,,,,64,DDR4,2400,"4,16",16,Black,
TEAMGROUP,TEAMGROUP T-Force Xtreem 8 GB,,,,8,DDR4,3466,"2,4",17,Black / Silver,
TEAMGROUP,TEAMGROUP T-Force Xtreem 8 GB,,,,8,DDR4,3600,"2,4",17,Black / Silver,
TEAMGROUP,TEAMGROUP T-Force Xtreem 16 GB,,,,16,DDR4,3466,"2,8",17,Black / Gold,
TEAMGROUP,TEAMGROUP T-Force Xtreem 8 GB,,,,8,DDR4,3466,"2,4",17,Black / Gold,
TEAMGROUP,TEAMGROUP T-Force Xtreem 8 GB,,,,8,DDR4,3600,"2,4",17,Black / Gold,
TEAMGROUP,TEAMGROUP T-Force Xtreem 8 GB,,,,8,DDR4,3733,"2,4",17,Black / Gold,
TEAMGROUP,TEAMGROUP T-Force Xtreem 8 GB,,,,8,DDR4,3866,"2,4",18,Black / Gold,
Avexir,Avexir AVD4SZ121331508G-1B 8 GB,,,,8,DDR4,2133,"1,8",15,Black,
Corsair,Corsair Vengeance Performance 64 GB,,,,64,DDR4,2400,"4,16",16,Black / Yellow,
Kingston,Kingston Impact 16 GB,,,,16,DDR4,2133,"1,16",13,Black,
Kingston,Kingston Impact 32 GB,,,,32,DDR4,2133,"2,16",13,Black,
Kingston,Kingston Impact 16 GB,,,,16,DDR4,2133,"4,4",14,Black,
Kingston,Kingston Impact 32 GB,,,,32,DDR4,2133,"4,8",14,Black,
Kingston,Kingston HX421S14IBK4/32 64 GB,,,,64,DDR4,2133,"4,16",14,Black,
Kingston,Kingston Impact 16 GB,,,,16,DDR4,2400,"4,4",15,Black,
Kingston,Kingston Impact 32 GB,199.99,26998.65,,32,DDR4,2400,"4,8",15,Black,6.25
Kingston,Kingston Impact 64 GB,,,,64,DDR4,2400,"4,16",15,Black,
Kingston,Kingston KCP421SD8/16 16 GB,,,,16,DDR4,2133,"1,16",15,Black / Green,
Kingston,Kingston ValueRAM 16 GB,74.93,10115.55,,16,DDR4,2133,"1,16",15,Black / Green,4.683
Mushkin,Mushkin Essentials 32 GB,,,,32,DDR4,2133,"2,16",15,Black / Green,
Mushkin,Mushkin Essentials 8 GB,29.99,4048.65,,8,DDR4,2133,"2,4",15,Green,3.749
TEAMGROUP,TEAMGROUP Night Hawk RGB 16 GB,,,,16,DDR4,2800,"2,8",16,Black,
TEAMGROUP,TEAMGROUP Night Hawk RGB 16 GB,,,,16,DDR4,2666,"2,8",15,White,
TEAMGROUP,TEAMGROUP Night Hawk RGB 16 GB,,,,16,DDR4,2800,"2,8",16,White,
Corsair,Corsair Vengeance RGB 64 GB,,,,64,DDR4,2666,"4,16",16,Black,
Corsair,Corsair Vengeance RGB 32 GB,,,,32,DDR4,3333,"4,8",16,Black,
TEAMGROUP,TEAMGROUP Vulcan 16 GB,,,,16,DDR4,2400,"1,16",15,Black / Gray,
TEAMGROUP,TEAMGROUP Vulcan 16 GB,,,,16,DDR4,2800,"2,8",16,Black / Gray,
TEAMGROUP,TEAMGROUP Vulcan 32 GB,,,,32,DDR4,2666,"2,16",15,Black / Gray,
TEAMGROUP,TEAMGROUP Vulcan 32 GB,,,,32,DDR4,2800,"2,16",16,Black / Gray,
TEAMGROUP,TEAMGROUP Vulcan 4 GB,,,,4,DDR4,2400,"1,4",14,Black / Gray,
TEAMGROUP,TEAMGROUP Vulcan 8 GB,,,,8,DDR4,2400,"1,8",14,Black / Gray,
TEAMGROUP,TEAMGROUP Vulcan 8 GB,,,,8,DDR4,2666,"2,4",15,Black / Gray,
TEAMGROUP,TEAMGROUP Vulcan 8 GB,,,,8,DDR4,2800,"2,4",16,Black / Gray,
TEAMGROUP,TEAMGROUP Vulcan 16 GB,,,,16,DDR4,2800,"2,8",16,Black / Red,
TEAMGROUP,TEAMGROUP Vulcan 32 GB,,,,32,DDR4,2800,"2,16",16,Black / Red,
TEAMGROUP,TEAMGROUP Vulcan 32 GB,,,,32,DDR4,3000,"2,16",16,Black / Red,
TEAMGROUP,TEAMGROUP Vulcan 4 GB,,,,4,DDR4,2400,"1,4",14,Black / Red,
TEAMGROUP,TEAMGROUP Vulcan 8 GB,,,,8,DDR4,2400,"2,4",14,Black / Red,
TEAMGROUP,TEAMGROUP Vulcan 8 GB,,,,8,DDR4,2666,"2,4",15,Black / Red,
TEAMGROUP,TEAMGROUP Vulcan 8 GB,,,,8,DDR4,2800,"2,4",16,Black / Red,
TEAMGROUP,TEAMGROUP Vulcan 8 GB,,,,8,DDR4,3000,"2,4",16,Black / Red,
TEAMGROUP,TEAMGROUP Delta 8 GB,,,,8,DDR4,2400,"2,4",15,Black / Red,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3200,"2,8",16,Silver / White,
Patriot,Patriot Viper 4 8 GB,,,,8,DDR4,3200,"2,4",16,Black / Red,
Patriot,Patriot Viper Elite 8 GB,,,,8,DDR4,2400,"2,4",15,Black / Blue,
Patriot,Patriot Viper Elite 8 GB,,,,8,DDR4,2666,"2,4",15,Black / Blue,
Patriot,Patriot Viper Elite 8 GB,,,,8,DDR4,2800,"2,4",16,Black / Blue,
Patriot,Patriot Viper Elite 8 GB,,,,8,DDR4,2800,"2,4",16,Black / Red,
Patriot,Patriot Viper Elite 8 GB,,,,8,DDR4,3000,"2,4",16,Black / Blue,
Patriot,Patriot Viper Elite 8 GB,,,,8,DDR4,3200,"2,4",16,Black / Gray,
Patriot,Patriot Viper Elite 8 GB,,,,8,DDR4,3200,"2,4",16,Black / Red,
Patriot,Patriot Viper Elite 8 GB,,,,8,DDR4,2133,"1,8",14,Black / Gray,
Patriot,Patriot Viper Elite 16 GB,,,,16,DDR4,3200,"2,8",16,Black / Gray,
G.Skill,G.Skill Ripjaws V 16 GB,,,,16,DDR4,3333,"2,8",16,Black,
GeIL,GeIL EVO X AMD Edition 16 GB,,,,16,DDR4,3200,"2,8",16,Black,
Patriot,Patriot Viper Elite 16 GB,,,,16,DDR4,2800,"2,8",16,Black / Blue,
Kingston,Kingston KCP316SD8/8 8 GB,19.0,2565.0,,8,DDR3,1600,"1,8",11,Black / Green,2.375
Mushkin,Mushkin Essentials 16 GB,,,,16,DDR4,2133,"2,8",15,Black / Green,
Patriot,Patriot Viper Elite 16 GB,,,,16,DDR4,3000,"2,8",16,Black / Blue,
Crucial,Crucial Sport LT 16 GB,,,,16,DDR4,2666,"2,8",16,Gray,
Crucial Ballistix,Crucial Ballistix Sport LT 16 GB,,,,16,DDR4,2666,"2,8",16,Red,
Patriot,Patriot Viper Elite 16 GB,,,,16,DDR4,3000,"2,8",15,Black / Gray,
Apacer,Apacer Panther-Golden 8 GB,,,,8,DDR4,2133,"1,8",15,Black / Gold,
Apacer,Apacer Panther-Golden 8 GB,,,,8,DDR4,2133,"1,8",15,Black / Gold,
Apacer,Apacer Panther Silver 8 GB,,,,8,DDR4,2400,"1,8",16,Black / Silver,
Apacer,Apacer Commando 16 GB,,,,16,DDR4,2400,"4,4",16,Black / Red,
Apacer,Apacer Commando 32 GB,,,,32,DDR4,2400,"4,8",16,Black / Red,
Apacer,Apacer Commando 16 GB,,,,16,DDR4,2666,"4,4",16,Black / Red,
